Rep,GenotypeID,PI,Anthesis,AnthesisGDD,Silking,SilkingGDD,ASI_NEW,ASIGDD_NEW,Env
1,PHMK0,PI565108,71,1476.5,77,1590.15,-6,-113.65,MI2020
2,PHMK0,PI565108,70,1462.2,77,1590.15,-7,-127.95,MI2020
1,PHMK0,PI565108,89,1754.5,93,1846.25,-4,-91.75,MI2021
2,PHMK0,PI565108,89,1754.5,91,1807.4,-2,-52.9000000000001,MI2021
1,PHMK0,GetFrom2021file,81,1760,85,1857.5,-4,-97.5,NE2020
2,PHMK0,GetFrom2021file,81,1760,86,1879,-5,-119,NE2020
1,PHMK0,PI 565108,NA,NA,NA,NA,NA,NA,NE2021
2,PHMK0,MN20_1659,74,1551,77,1629,-3,-78,NE2021
1,PHN11,PI601497,60,1241.35,62,1289.4,-2,-48.0500000000002,MI2020
2,PHN11,PI601497,60,1241.35,64,1339.05,-4,-97.7000000000001,MI2020
1,PHN11,PI601497,75,1458.25,77,1509.25,-2,-51,MI2021
2,PHN11,PI601497,76,1481.75,78,1526.3,-2,-44.55,MI2021
1,PHN11,GetFrom2021file,66,1350.5,67,1373.5,-1,-23,NE2020
2,PHN11,GetFrom2021file,67,1373.5,68,1399,-1,-25.5,NE2020
1,PHN11,PI 601497,63,1288.5,65,1334.5,-2,-46,NE2021
2,PHN11,MN20_1139,60,1217.5,64,1313,-4,-95.5,NE2021
1,PHN18,PI559943,64,1339.05,66,1385.4,-2,-46.3500000000001,MI2020
2,PHN18,PI559943,66,1385.4,66,1385.4,0,0,MI2020
1,PHN18,PI559943,84,1625.4,84,1625.4,0,0,MI2021
2,PHN18,PI559943,85,1645.95,87,1698.6,-2,-52.6499999999999,MI2021
1,PHN18,GetFrom2021file,72,1501,75,1587.5,-3,-86.5,NE2020
2,PHN18,GetFrom2021file,78,1669,78,1669,0,0,NE2020
1,PHN18,PI 559943,71,1481,71,1481,0,0,NE2021
2,PHN18,EL19_6715-1,74,1551,74,1551,0,0,NE2021
1,PHN34,PI543843,69,1440.6,69,1440.6,0,0,MI2020
2,PHN34,PI543843,70,1462.2,73,1502.8,-3,-40.5999999999999,MI2020
1,PHN34,PI543843,87,1698.6,88,1725.55,-1,-26.95,MI2021
2,PHN34,PI543843,85,1645.95,86,1670.4,-1,-24.45,MI2021
1,PHN34,GetFrom2021file,77,1640.5,77,1640.5,0,0,NE2020
2,PHN34,GetFrom2021file,77,1640.5,75,1587.5,2,53,NE2020
1,PHN34,PI 543843,71,1481,73,1527,-2,-46,NE2021
2,PHN34,MN20_1523,74,1551,77,1629,-3,-78,NE2021
1,PHN41,PI565109,63,1315.4,60,1241.35,3,74.0500000000002,MI2020
2,PHN41,PI565109,62,1289.4,62,1289.4,0,0,MI2020
1,PHN41,PI565109,75,1458.25,75,1458.25,0,0,MI2021
2,PHN41,PI565109,79,1540.4,80,1554.8,-1,-14.3999999999999,MI2021
1,PHN41,GetFrom2021file,71,1472.5,71,1472.5,0,0,NE2020
2,PHN41,GetFrom2021file,71,1472.5,71,1472.5,0,0,NE2020
1,PHN41,PI 565109,NA,NA,75,1574.5,NA,NA,NE2021
2,PHN41,MN20_1288,64,1313,75,1574.5,-11,-261.5,NE2021
1,PHN46,PI543844,70,1462.2,69,1440.6,1,21.6000000000001,MI2020
2,PHN46,PI543844,66,1385.4,67,1403.7,-1,-18.3,MI2020
1,PHN46,PI543844,78,1526.3,80,1554.8,-2,-28.5,MI2021
2,PHN46,PI543844,82,1585.25,85,1645.95,-3,-60.7000000000001,MI2021
1,PHN46,GetFrom2021file,76,1615,77,1640.5,-1,-25.5,NE2020
2,PHN46,GetFrom2021file,77,1640.5,76,1615,1,25.5,NE2020
1,PHN46,PI 543844,72,1505,73,1527,-1,-22,NE2021
2,PHN46,MN20_1393,74,1551,75,1574.5,-1,-23.5,NE2021
1,PHN47,PI601569,74,1519,75,1536.1,-1,-17.0999999999999,MI2020
2,PHN47,PI601569,76,1562.6,84,1742.2,-8,-179.6,MI2020
1,PHN47,PI601569,90,1780.95,98,1947.1,-8,-166.15,MI2021
2,PHN47,PI601569,92,1830.15,95,1879.25,-3,-49.0999999999999,MI2021
1,PHN47,GetFrom2021file,82,1785,86,1879,-4,-94,NE2020
2,PHN47,GetFrom2021file,85,1857.5,91,1969,-6,-111.5,NE2020
1,PHN47,PI 601569,67,1378,67,1378,0,0,NE2021
2,PHN47,EL19_6605-12,77,1629,80,1705.5,-3,-76.5,NE2021
1,PHN66,PI548802,63,1315.4,62,1289.4,1,26,MI2020
2,PHN66,PI548802,65,1364.9,69,1440.6,-4,-75.6999999999998,MI2020
1,PHN66,PI548802,73,1411.55,74,1433.9,-1,-22.3500000000001,MI2021
2,PHN66,PI548802,82,1585.25,82,1585.25,0,0,MI2021
1,PHN66,GetFrom2021file,77,1640.5,77,1640.5,0,0,NE2020
2,PHN66,GetFrom2021file,73,1533,76,1615,-3,-82,NE2020
1,PHN66,PI 548802,71,1481,71,1481,0,0,NE2021
2,PHN66,MN20_1319,68,1407,70,1454,-2,-47,NE2021
1,PHN73,PI601782,65,1364.9,65,1364.9,0,0,MI2020
2,PHN73,PI601782,63,1315.4,63,1315.4,0,0,MI2020
1,PHN73,PI601782,85,1645.95,87,1698.6,-2,-52.6499999999999,MI2021
2,PHN73,PI601782,83,1605.15,85,1645.95,-2,-40.8,MI2021
1,PHN73,GetFrom2021file,71,1472.5,71,1472.5,0,0,NE2020
2,PHN73,GetFrom2021file,71,1472.5,73,1533,-2,-60.5,NE2020
1,PHN73,PI 601782,68,1407,72,1505,-4,-98,NE2021
2,PHN73,MN20_1429,68,1407,70,1454,-2,-47,NE2021
1,PHN82,PI601783,63,1315.4,65,1364.9,-2,-49.5,MI2020
2,PHN82,PI601783,65,1364.9,67,1403.7,-2,-38.8,MI2020
1,PHN82,PI601783,80,1554.8,81,1569.4,-1,-14.6000000000001,MI2021
2,PHN82,PI601783,86,1670.4,87,1698.6,-1,-28.1999999999998,MI2021
1,PHN82,GetFrom2021file,71,1472.5,77,1640.5,-6,-168,NE2020
2,PHN82,GetFrom2021file,71,1472.5,77,1640.5,-6,-168,NE2020
1,PHN82,PI 601783,68,1407,72,1505,-4,-98,NE2021
2,PHN82,MN20_1294,67,1378,72,1505,-5,-127,NE2021
1,PHP02,PI601570,57,1172.3,60,1241.35,-3,-69.05,MI2020
2,PHP02,PI601570,61,1263.15,62,1289.4,-1,-26.25,MI2020
1,PHP02,PI601570,76,1481.75,80,1554.8,-4,-73.05,MI2021
2,PHP02,PI601570,80,1554.8,80,1554.8,0,0,MI2021
1,PHP02,GetFrom2021file,65,1325.5,67,1373.5,-2,-48,NE2020
2,PHP02,GetFrom2021file,67,1373.5,69,1427,-2,-53.5,NE2020
1,PHP02,PI 601570,63,1288.5,65,1334.5,-2,-46,NE2021
2,PHP02,MN20_1121,65,1334.5,66,1354.5,-1,-20,NE2021
1,PHP38,PI543845,64,1339.05,65,1364.9,-1,-25.8500000000001,MI2020
2,PHP38,PI543845,64,1339.05,66,1385.4,-2,-46.3500000000001,MI2020
1,PHP38,PI543845,76,1481.75,77,1509.25,-1,-27.5,MI2021
2,PHP38,PI543845,86,1670.4,90,1780.95,-4,-110.55,MI2021
1,PHP38,GetFrom2021file,73,1533,76,1615,-3,-82,NE2020
2,PHP38,GetFrom2021file,73,1533,75,1587.5,-2,-54.5,NE2020
1,PHP38,PI 543845,72,1505,72,1505,0,0,NE2021
2,PHP38,MN20_1467,68,1407,70,1454,-2,-47,NE2021
1,PHP55,PI601784,63,1315.4,64,1339.05,-1,-23.6499999999999,MI2020
2,PHP55,PI601784,62,1289.4,64,1339.05,-2,-49.6499999999999,MI2020
1,PHP55,PI601784,79,1540.4,83,1605.15,-4,-64.75,MI2021
2,PHP55,PI601784,75,1458.25,80,1554.8,-5,-96.55,MI2021
1,PHP55,GetFrom2021file,69,1427,72,1501,-3,-74,NE2020
2,PHP55,GetFrom2021file,69,1427,73,1533,-4,-106,NE2020
1,PHP55,PI 601784,65,1334.5,67,1378,-2,-43.5,NE2021
2,PHP55,MN20_1260,68,1407,70,1454,-2,-47,NE2021
1,PHP60,PI601785,74,1519,78,1612.9,-4,-93.9000000000001,MI2020
2,PHP60,PI601785,75,1536.1,78,1612.9,-3,-76.8000000000002,MI2020
1,PHP60,PI601785,97,1923.15,97,1923.15,0,0,MI2021
2,PHP60,PI601785,91,1807.4,91,1807.4,0,0,MI2021
1,PHP60,GetFrom2021file,81,1760,83,1808,-2,-48,NE2020
2,PHP60,GetFrom2021file,86,1879,87,1900,-1,-21,NE2020
1,PHP60,PI 601785,78,1657.5,80,1705.5,-2,-48,NE2021
2,PHP60,MN20_1656,79,1682.5,80,1705.5,-1,-23,NE2021
1,PHP76,PI543846,62,1289.4,65,1364.9,-3,-75.5,MI2020
2,PHP76,PI543846,63,1315.4,67,1403.7,-4,-88.3,MI2020
1,PHP76,PI543846,79,1540.4,82,1585.25,-3,-44.8499999999999,MI2021
2,PHP76,PI543846,81,1569.4,85,1645.95,-4,-76.55,MI2021
1,PHP76,GetFrom2021file,69,1427,71,1472.5,-2,-45.5,NE2020
2,PHP76,GetFrom2021file,72,1501,75,1587.5,-3,-86.5,NE2020
1,PHP76,PI 543846,67,1378,70,1454,-3,-76,NE2021
2,PHP76,MN20_1204,65,1334.5,66,1354.5,-1,-20,NE2021
1,PHP85,PI559944,67,1403.7,68,1421.3,-1,-17.5999999999999,MI2020
2,PHP85,PI559944,66,1385.4,66,1385.4,0,0,MI2020
1,PHP85,PI559944,81,1569.4,82,1585.25,-1,-15.8499999999999,MI2021
2,PHP85,PI559944,84,1625.4,88,1725.55,-4,-100.15,MI2021
1,PHP85,GetFrom2021file,75,1587.5,76,1615,-1,-27.5,NE2020
2,PHP85,GetFrom2021file,73,1533,77,1640.5,-4,-107.5,NE2020
1,PHP85,PI 559944,71,1481,71,1481,0,0,NE2021
2,PHP85,MN20_1449,68,1407,70,1454,-2,-47,NE2021
1,PHPR5,PI559945,64,1339.05,63,1315.4,1,23.6499999999999,MI2020
2,PHPR5,PI559945,63,1315.4,63,1315.4,0,0,MI2020
1,PHPR5,PI559945,78,1526.3,81,1569.4,-3,-43.1000000000001,MI2021
2,PHPR5,PI559945,82,1585.25,82,1585.25,0,0,MI2021
1,PHPR5,GetFrom2021file,71,1472.5,73,1533,-2,-60.5,NE2020
2,PHPR5,GetFrom2021file,71,1472.5,71,1472.5,0,0,NE2020
1,PHPR5,PI 559945,71,1481,71,1481,0,0,NE2021
2,PHPR5,MN20_1285,68,1407,68,1407,0,0,NE2021
1,PHR03,PI548803,67,1403.7,70,1462.2,-3,-58.5,MI2020
2,PHR03,PI548803,70,1462.2,74,1519,-4,-56.8,MI2020
1,PHR03,PI548803,79,1540.4,82,1585.25,-3,-44.8499999999999,MI2021
2,PHR03,PI548803,83,1605.15,85,1645.95,-2,-40.8,MI2021
1,PHR03,GetFrom2021file,78,1669,81,1760,-3,-91,NE2020
2,PHR03,GetFrom2021file,79,1699.5,81,1760,-2,-60.5,NE2020
1,PHR03,PI 548803,78,1657.5,79,1682.5,-1,-25,NE2021
2,PHR03,MN20_1594,75,1574.5,77,1629,-2,-54.5,NE2021
1,PHR25,PI601469,55,1125.1,55,1125.1,0,0,MI2020
2,PHR25,PI601469,57,1172.3,58,1198.25,-1,-25.95,MI2020
1,PHR25,PI601469,71,1359.6,74,1433.9,-3,-74.3000000000002,MI2021
2,PHR25,PI601469,70,1339.35,74,1433.9,-4,-94.5500000000002,MI2021
1,PHR25,GetFrom2021file,63,1275,63,1275,0,0,NE2020
2,PHR25,GetFrom2021file,63,1275,65,1325.5,-2,-50.5,NE2020
1,PHR25,PI 601469,60,1217.5,61,1239,-1,-21.5,NE2021
2,PHR25,MN20_1083,59,1191,61,1239,-2,-48,NE2021
1,PHR31,PI559947,65,1364.9,67,1403.7,-2,-38.8,MI2020
2,PHR31,PI559947,64,1339.05,66,1385.4,-2,-46.3500000000001,MI2020
1,PHR31,PI559947,80,1554.8,81,1569.4,-1,-14.6000000000001,MI2021
2,PHR31,PI559947,76,1481.75,82,1585.25,-6,-103.5,MI2021
1,PHR31,GetFrom2021file,71,1472.5,73,1533,-2,-60.5,NE2020
2,PHR31,GetFrom2021file,73,1533,78,1669,-5,-136,NE2020
1,PHR31,PI 559947,71,1481,71,1481,0,0,NE2021
2,PHR31,MN20_1342,68,1407,72,1505,-4,-98,NE2021
1,PHR32,PI601571,67,1403.7,69,1440.6,-2,-36.8999999999999,MI2020
2,PHR32,PI601571,70,1462.2,73,1502.8,-3,-40.5999999999999,MI2020
1,PHR32,PI601571,85,1645.95,89,1754.5,-4,-108.55,MI2021
2,PHR32,PI601571,82,1585.25,84,1625.4,-2,-40.1500000000001,MI2021
1,PHR32,GetFrom2021file,75,1587.5,77,1640.5,-2,-53,NE2020
2,PHR32,GetFrom2021file,75,1587.5,78,1669,-3,-81.5,NE2020
1,PHR32,PI 601571,70,1454,75,1574.5,-5,-120.5,NE2021
2,PHR32,MN20_1574,68,1407,73,1527,-5,-120,NE2021
1,PHR36,PI601361,65,1364.9,70,1462.2,-5,-97.3,MI2020
2,PHR36,PI601361,65,1364.9,69,1440.6,-4,-75.6999999999998,MI2020
1,PHR36,PI601361,79,1540.4,81,1569.4,-2,-29,MI2021
2,PHR36,PI601361,86,1670.4,87,1698.6,-1,-28.1999999999998,MI2021
1,PHR36,GetFrom2021file,73,1533,75,1587.5,-2,-54.5,NE2020
2,PHR36,GetFrom2021file,77,1640.5,77,1640.5,0,0,NE2020
1,PHR36,PI 601361,72,1505,72,1505,0,0,NE2021
2,PHR36,MN20_1370,69,1430.5,73,1527,-4,-96.5,NE2021
1,PHR55,PI548804,65,1364.9,67,1403.7,-2,-38.8,MI2020
2,PHR55,PI548804,67,1403.7,70,1462.2,-3,-58.5,MI2020
1,PHR55,PI548804,88,1725.55,88,1725.55,0,0,MI2021
2,PHR55,PI548804,88,1725.55,88,1725.55,0,0,MI2021
1,PHR55,GetFrom2021file,75,1587.5,77,1640.5,-2,-53,NE2020
2,PHR55,GetFrom2021file,77,1640.5,77,1640.5,0,0,NE2020
1,PHR55,PI 548804,80,1705.5,77,1629,3,76.5,NE2021
2,PHR55,MN20_1546,73,1527,75,1574.5,-2,-47.5,NE2021
1,PHR58,PI548805,65,1364.9,66,1385.4,-1,-20.5,MI2020
2,PHR58,PI548805,70,1462.2,71,1476.5,-1,-14.3,MI2020
1,PHR58,PI548805,78,1526.3,78,1526.3,0,0,MI2021
2,PHR58,PI548805,83,1605.15,84,1625.4,-1,-20.25,MI2021
1,PHR58,GetFrom2021file,76,1615,77,1640.5,-1,-25.5,NE2020
2,PHR58,GetFrom2021file,76,1615,78,1669,-2,-54,NE2020
1,PHR58,PI 548805,72,1505,74,1551,-2,-46,NE2021
2,PHR58,MN20_1502,68,1407,71,1481,-3,-74,NE2021
1,PHR61,PI548806,63,1315.4,63,1315.4,0,0,MI2020
2,PHR61,PI548806,62,1289.4,62,1289.4,0,0,MI2020
1,PHR61,PI548806,83,1605.15,87,1698.6,-4,-93.4499999999998,MI2021
2,PHR61,PI548806,78,1526.3,82,1585.25,-4,-58.9500000000001,MI2021
1,PHR61,GetFrom2021file,75,1587.5,75,1587.5,0,0,NE2020
2,PHR61,GetFrom2021file,76,1615,77,1640.5,-1,-25.5,NE2020
1,PHR61,PI 548806,72,1505,72,1505,0,0,NE2021
2,PHR61,MN20_1465,68,1407,70,1454,-2,-47,NE2021
1,PHR62,PI601786,65,1364.9,70,1462.2,-5,-97.3,MI2020
2,PHR62,PI601786,65,1364.9,68,1421.3,-3,-56.3999999999999,MI2020
1,PHR62,PI601786,84,1625.4,89,1754.5,-5,-129.1,MI2021
2,PHR62,PI601786,84,1625.4,87,1698.6,-3,-73.1999999999998,MI2021
1,PHR62,GetFrom2021file,69,1427,72,1501,-3,-74,NE2020
2,PHR62,GetFrom2021file,71,1472.5,76,1615,-5,-142.5,NE2020
1,PHR62,PI 601786,68,1407,72,1505,-4,-98,NE2021
2,PHR62,MN20_1317,67,1378,71,1481,-4,-103,NE2021
1,PHR63,PI601787,61,1263.15,62,1289.4,-1,-26.25,MI2020
2,PHR63,PI601787,63,1315.4,65,1364.9,-2,-49.5,MI2020
1,PHR63,PI601787,81,1569.4,83,1605.15,-2,-35.75,MI2021
2,PHR63,PI601787,83,1605.15,85,1645.95,-2,-40.8,MI2021
1,PHR63,GetFrom2021file,73,1533,78,1669,-5,-136,NE2020
2,PHR63,GetFrom2021file,72,1501,76,1615,-4,-114,NE2020
1,PHR63,PI 601787,71,1481,71,1481,0,0,NE2021
2,PHR63,MN20_1392,67,1378,71,1481,-4,-103,NE2021
1,PHRE1,PI565110,54,1098.8,56,1148.3,-2,-49.5,MI2020
2,PHRE1,PI565110,55,1125.1,56,1148.3,-1,-23.2,MI2020
1,PHRE1,PI565110,68,1306.95,71,1359.6,-3,-52.6499999999999,MI2021
2,PHRE1,PI565110,73,1411.55,76,1481.75,-3,-70.2000000000001,MI2021
1,PHRE1,GetFrom2021file,63,1275,62,1247,1,28,NE2020
2,PHRE1,GetFrom2021file,63,1275,63,1275,0,0,NE2020
1,PHRE1,PI 565110,59,1191,59,1191,0,0,NE2021
2,PHRE1,MN20_1063,59,1191,60,1217.5,-1,-26.5,NE2021
1,PHT10,PI601573,67,1403.7,68,1421.3,-1,-17.5999999999999,MI2020
2,PHT10,PI601573,65,1364.9,65,1364.9,0,0,MI2020
1,PHT10,PI601573,75,1458.25,76,1481.75,-1,-23.5,MI2021
2,PHT10,PI601573,85,1645.95,88,1725.55,-3,-79.5999999999999,MI2021
1,PHT10,GetFrom2021file,75,1587.5,76,1615,-1,-27.5,NE2020
2,PHT10,GetFrom2021file,77,1640.5,78,1669,-1,-28.5,NE2020
1,PHT10,PI 601573,70,1454,73,1527,-3,-73,NE2021
2,PHT10,MN20_1496,72,1505,72,1505,0,0,NE2021
1,PHT11,PI548807,65,1364.9,63,1315.4,2,49.5,MI2020
2,PHT11,PI548807,65,1364.9,64,1339.05,1,25.8500000000001,MI2020
1,PHT11,PI548807,79,1540.4,81,1569.4,-2,-29,MI2021
2,PHT11,PI548807,84,1625.4,86,1670.4,-2,-45,MI2021
1,PHT11,GetFrom2021file,72,1501,73,1533,-1,-32,NE2020
2,PHT11,GetFrom2021file,73,1533,75,1587.5,-2,-54.5,NE2020
1,PHT11,PI 548807,72,1505,72,1505,0,0,NE2021
2,PHT11,MN20_1447,69,1430.5,70,1454,-1,-23.5,NE2021
1,PHT22,PI601788,65,1364.9,65,1364.9,0,0,MI2020
2,PHT22,PI601788,67,1403.7,67,1403.7,0,0,MI2020
1,PHT22,PI601788,84,1625.4,87,1698.6,-3,-73.1999999999998,MI2021
2,PHT22,PI601788,90,1780.95,94,1862.45,-4,-81.5,MI2021
1,PHT22,GetFrom2021file,73,1533,77,1640.5,-4,-107.5,NE2020
2,PHT22,GetFrom2021file,76,1615,77,1640.5,-1,-25.5,NE2020
1,PHT22,PI 601788,72,1505,73,1527,-1,-22,NE2021
2,PHT22,MN20_1445,69,1430.5,72,1505,-3,-74.5,NE2021
1,PHT47,PI559948,66,1385.4,65,1364.9,1,20.5,MI2020
2,PHT47,PI559948,66,1385.4,65,1364.9,1,20.5,MI2020
1,PHT47,PI559948,76,1481.75,81,1569.4,-5,-87.6500000000001,MI2021
2,PHT47,PI559948,79,1540.4,76,1481.75,3,58.6500000000001,MI2021
1,PHT47,GetFrom2021file,73,1533,76,1615,-3,-82,NE2020
2,PHT47,GetFrom2021file,75,1587.5,78,1669,-3,-81.5,NE2020
1,PHT47,PI 559948,72,1505,72,1505,0,0,NE2021
2,PHT47,MN20_1462,65,1334.5,66,1354.5,-1,-20,NE2021
1,PHT55,PI601498,70,1462.2,71,1476.5,-1,-14.3,MI2020
2,PHT55,PI601498,70,1462.2,72,1488.75,-2,-26.55,MI2020
1,PHT55,PI601498,88,1725.55,89,1754.5,-1,-28.95,MI2021
2,PHT55,PI601498,87,1698.6,88,1725.55,-1,-26.95,MI2021
1,PHT55,GetFrom2021file,77,1640.5,79,1699.5,-2,-59,NE2020
2,PHT55,GetFrom2021file,79,1699.5,83,1808,-4,-108.5,NE2020
1,PHT55,PI 601498,75,1574.5,77,1629,-2,-54.5,NE2021
2,PHT55,MN20_1609,73,1527,78,1657.5,-5,-130.5,NE2021
1,PHT60,PI601574,63,1315.4,65,1364.9,-2,-49.5,MI2020
2,PHT60,PI601574,65,1364.9,68,1421.3,-3,-56.3999999999999,MI2020
1,PHT60,PI601574,80,1554.8,81,1569.4,-1,-14.6000000000001,MI2021
2,PHT60,PI601574,78,1526.3,81,1569.4,-3,-43.1000000000001,MI2021
1,PHT60,GetFrom2021file,71,1472.5,72,1501,-1,-28.5,NE2020
2,PHT60,GetFrom2021file,72,1501,72,1501,0,0,NE2020
1,PHT60,PI 601574,68,1407,73,1527,-5,-120,NE2021
2,PHT60,MN20_1276,69,1430.5,73,1527,-4,-96.5,NE2021
1,PHT69,PI559949,58,1198.25,59,1221.7,-1,-23.45,MI2020
2,PHT69,PI559949,57,1172.3,59,1221.7,-2,-49.4000000000001,MI2020
1,PHT69,PI559949,73,1411.55,75,1458.25,-2,-46.7,MI2021
2,PHT69,PI559949,78,1526.3,82,1585.25,-4,-58.9500000000001,MI2021
1,PHT69,GetFrom2021file,69,1427,72,1501,-3,-74,NE2020
2,PHT69,GetFrom2021file,69,1427,71,1472.5,-2,-45.5,NE2020
1,PHT69,PI 559949,63,1288.5,71,1481,-8,-192.5,NE2021
2,PHT69,EL19_6432-1,63,1288.5,66,1354.5,-3,-66,NE2021
1,PHT73,PI559950,51,1027.65,52,1051.1,-1,-23.4499999999998,MI2020
2,PHT73,PI559950,56,1148.3,56,1148.3,0,0,MI2020
1,PHT73,PI559950,73,1411.55,78,1526.3,-5,-114.75,MI2021
2,PHT73,PI559950,69,1322.95,76,1481.75,-7,-158.8,MI2021
1,PHT73,GetFrom2021file,58,1138,60,1192.5,-2,-54.5,NE2020
2,PHT73,GetFrom2021file,61,1219.5,63,1275,-2,-55.5,NE2020
1,PHT73,PI 559950,56,1115.5,63,1288.5,-7,-173,NE2021
2,PHT73,EL18_2206,56,1115.5,60,1217.5,-4,-102,NE2021
1,PHT77,PI601499,60,1241.35,62,1289.4,-2,-48.0500000000002,MI2020
2,PHT77,PI601499,62,1289.4,65,1364.9,-3,-75.5,MI2020
1,PHT77,PI601499,76,1481.75,80,1554.8,-4,-73.05,MI2021
2,PHT77,PI601499,78,1526.3,78,1526.3,0,0,MI2021
1,PHT77,GetFrom2021file,69,1427,71,1472.5,-2,-45.5,NE2020
2,PHT77,GetFrom2021file,71,1472.5,73,1533,-2,-60.5,NE2020
1,PHT77,PI 601499,65,1334.5,67,1378,-2,-43.5,NE2021
2,PHT77,MN20_1214,66,1354.5,67,1378,-1,-23.5,NE2021
1,PHTD5,PI578035,58,1198.25,61,1263.15,-3,-64.9000000000001,MI2020
2,PHTD5,PI578035,62,1289.4,57,1172.3,5,117.1,MI2020
1,PHTD5,PI578035,69,1322.95,73,1411.55,-4,-88.5999999999999,MI2021
2,PHTD5,PI578035,74,1433.9,75,1458.25,-1,-24.3499999999999,MI2021
1,PHTD5,GetFrom2021file,64,1300.5,64,1300.5,0,0,NE2020
2,PHTD5,GetFrom2021file,65,1325.5,65,1325.5,0,0,NE2020
1,PHTD5,PI 578035,61,1239,62,1261,-1,-22,NE2021
2,PHTD5,MN20_1140,58,1164.5,60,1217.5,-2,-53,NE2021
1,PHTE4,PI578034,60,1241.35,60,1241.35,0,0,MI2020
2,PHTE4,PI578034,59,1221.7,58,1198.25,1,23.45,MI2020
1,PHTE4,PI578034,77,1509.25,78,1526.3,-1,-17.05,MI2021
2,PHTE4,PI578034,80,1554.8,81,1569.4,-1,-14.6000000000001,MI2021
1,PHTE4,GetFrom2021file,68,1399,68,1399,0,0,NE2020
2,PHTE4,GetFrom2021file,67,1373.5,69,1427,-2,-53.5,NE2020
1,PHTE4,PI 578034,66,1354.5,65,1334.5,1,20,NE2021
2,PHTE4,EL19_6791-1,66,1354.5,66,1354.5,0,0,NE2021
1,PHTM9,PI559951,56,1148.3,56,1148.3,0,0,MI2020
2,PHTM9,PI559951,58,1198.25,60,1241.35,-2,-43.0999999999999,MI2020
1,PHTM9,PI559951,75,1458.25,76,1481.75,-1,-23.5,MI2021
2,PHTM9,PI559951,74,1433.9,76,1481.75,-2,-47.8499999999999,MI2021
1,PHTM9,GetFrom2021file,65,1325.5,65,1325.5,0,0,NE2020
2,PHTM9,GetFrom2021file,67,1373.5,67,1373.5,0,0,NE2020
1,PHTM9,PI 559951,63,1288.5,63,1288.5,0,0,NE2021
2,PHTM9,MN20_1101,68,1407,68,1407,0,0,NE2021
1,PHV07,PI543847,64,1339.05,65,1364.9,-1,-25.8500000000001,MI2020
2,PHV07,PI543847,65,1364.9,67,1403.7,-2,-38.8,MI2020
1,PHV07,PI543847,84,1625.4,88,1725.55,-4,-100.15,MI2021
2,PHV07,PI543847,80,1554.8,83,1605.15,-3,-50.3500000000001,MI2021
1,PHV07,GetFrom2021file,72,1501,76,1615,-4,-114,NE2020
2,PHV07,GetFrom2021file,80,1730.5,79,1699.5,1,31,NE2020
1,PHV07,PI 543847,73,1527,73,1527,0,0,NE2021
2,PHV07,MN20_1492,69,1430.5,73,1527,-4,-96.5,NE2021
1,PHV37,PI601789,59,1221.7,62,1289.4,-3,-67.7000000000001,MI2020
2,PHV37,PI601789,60,1241.35,63,1315.4,-3,-74.0500000000002,MI2020
1,PHV37,PI601789,76,1481.75,79,1540.4,-3,-58.6500000000001,MI2021
2,PHV37,PI601789,72,1386.65,73,1411.55,-1,-24.8999999999999,MI2021
1,PHV37,GetFrom2021file,71,1472.5,72,1501,-1,-28.5,NE2020
2,PHV37,GetFrom2021file,71,1472.5,72,1501,-1,-28.5,NE2020
1,PHV37,PI 601789,65,1334.5,66,1354.5,-1,-20,NE2021
2,PHV37,EL19_6431-3,66,1354.5,67,1378,-1,-23.5,NE2021
1,PHV53,PI559952,71,1476.5,74,1519,-3,-42.5,MI2020
2,PHV53,PI559952,70,1462.2,72,1488.75,-2,-26.55,MI2020
1,PHV53,PI559952,90,1780.95,92,1830.15,-2,-49.2,MI2021
2,PHV53,PI559952,84,1625.4,89,1754.5,-5,-129.1,MI2021
1,PHV53,GetFrom2021file,76,1615,79,1699.5,-3,-84.5,NE2020
2,PHV53,GetFrom2021file,79,1699.5,83,1808,-4,-108.5,NE2020
1,PHV53,PI 559952,79,1682.5,83,1792.5,-4,-110,NE2021
2,PHV53,MN20_1614,71,1481,73,1527,-2,-46,NE2021
1,PHV57,PI565111,59,1221.7,60,1241.35,-1,-19.6499999999999,MI2020
2,PHV57,PI565111,59,1221.7,60,1241.35,-1,-19.6499999999999,MI2020
1,PHV57,PI565111,71,1359.6,73,1411.55,-2,-51.9500000000001,MI2021
2,PHV57,PI565111,76,1481.75,77,1509.25,-1,-27.5,MI2021
1,PHV57,GetFrom2021file,66,1350.5,66,1350.5,0,0,NE2020
2,PHV57,GetFrom2021file,67,1373.5,68,1399,-1,-25.5,NE2020
1,PHV57,PI 565111,65,1334.5,66,1354.5,-1,-20,NE2021
2,PHV57,MN20_1167,65,1334.5,65,1334.5,0,0,NE2021
1,PHV63,PI601500,71,1476.5,72,1488.75,-1,-12.25,MI2020
2,PHV63,PI601500,70,1462.2,74,1519,-4,-56.8,MI2020
1,PHV63,PI601500,86,1670.4,87,1698.6,-1,-28.1999999999998,MI2021
2,PHV63,PI601500,80,1554.8,84,1625.4,-4,-70.6000000000001,MI2021
1,PHV63,GetFrom2021file,75,1587.5,75,1587.5,0,0,NE2020
2,PHV63,GetFrom2021file,76,1615,81,1760,-5,-145,NE2020
