GenotypeID DaysToPollen_mean DaysToSilk_mean RootLodgingPct_mean StalkLodgingPct_mean LeafAngle_mean PoorGerm_mean PotentialPollenContamination_mean EarsPerPlant_mean CobWeightGrams_mean HundredKernelMassGrams_mean GrainPercentMoisture_mean EarLengthCM_mean EarWidthCM_mean EarFilledLengthCM_mean KernelRowNumber_mean KernelsPerRow_mean PercentFill_mean SouthernRustSeverityScore_mean LeafAreaIndex_mean LeafLengthCM_mean LeafWidthCM_mean PlantHeightCM_mean ExtantLeafNumber1_mean NodesWithBraceRoots_mean TillersPerPlant_mean ExtantLeafNumber2_mean BranchesPerTassel_mean TasselLengthCM_mean BranchZoneLengthCM_mean TasselSpikeLengthCM_mean TotalGrainMassGrams_mean
Pa762 73.0012323103418 74.5759885681987 20.1563509994752 11.7374672329133 30.637241502931 0.00779928040861904 0.0767461980335696 1.00832991524446 14.6241125710151 23.7634755990219 8.25991777321425 14.0317708179345 3.80438134836174 12.7878335401579 13.6895596728877 24.8891514912024 90.9564651964711 2.08525444193512 3.57916024404993 78.5529224815204 8.19916663287756 177.811158611946 12.8425636081878 1.32896909541937 0.0124880902047497 14.4638219925422 9.88450562964494 28.415 6.1 22.32 604.7
Pa880 72.7427460620004 75.1714695577933 24.293768654763 11.8486675245945 30.4956356872629 -0.0319898158642764 0.030611384945092 1.00777273971882 14.5086055814374 24.8845883114555 8.3198465461189 13.955482056933 3.91982003807158 12.9246016001683 13.6329070386281 24.865702023455 90.8731779751978 2.33842889698848 3.61031488950501 77.5875126385306 8.38204647859656 175.218106816196 12.7267613100646 1.31226216915335 0.0255826026952354 14.3630860109486 9.70505831642685 32.05 18.265 13.78 353.05
Pa891 71.3641581176084 73.0280493986159 23.6287477738125 7.4177548643678 30.4519149646947 0.00948736882351003 0.0651406253667576 0.997451705484474 14.6463116980065 24.4904164307299 8.31034718730224 14.1265621204666 3.79529613275661 13.0064736336404 13.7464764762053 25.3229724005674 90.9280741308268 1.95117817453658 3.57044426419523 76.8001768699798 8.29654681190139 173.788492843524 12.5806988607461 1.32252261009017 0.0116143306076632 14.1684049941183 8.218427206394 34.865 12.17 22.7 511.6
Pa91 71.7661038416326 73.8452234702189 25.1550788901 16.0378057234387 30.594575023618 0.0069118297908419 0.0630737256449679 1.00528900231052 13.5327572370895 23.8202999153711 8.28071062573843 13.1955027113114 3.75470077917784 12.0997194399464 13.7367373490795 23.505287732472 91.184481473458 1.94173180925774 3.54232224428891 75.840828418487 8.17601555556004 175.710173473508 12.6918115742829 1.29990493689258 0.0177324375830038 14.2831439904107 9.83134794273802 38.15 12.38 25.765 556.45
PH207 72.3165762053008 74.7081440062007 22.2204099860464 12.2549537410945 31.9423691910231 0.00695092527455959 0.100852760862862 1.00529093493289 13.7221698597263 23.8963609497904 8.2807141263402 13.5807846290363 3.70695054516019 12.4273453105905 13.7360128525334 24.1613759706987 91.2683287266521 2.01889441287536 3.57134302094148 77.3054303207306 8.2085926765922 176.268370307716 12.8123913354396 1.36590681397314 0.0160925747954993 14.2151707603034 10.7621333729159 33.985 13.9 20.085 586.6
PH5HK 72.1957232012615 74.3059895343568 22.9567917017385 11.0996267466272 30.0005608239346 -0.00855547677125876 0.075600605241538 1.01408953374901 13.7320961709075 24.992276749036 8.34036338564266 13.990845320203 3.77434114905639 12.8041715783072 13.668915485888 24.5476408835165 90.713942567951 2.06732199543079 3.56658355430996 77.4339599719522 8.33720142399071 175.948655772828 12.8615767574617 1.32076268743537 0.0148086306127175 14.4341223536536 8.41129890057347 39.18 13.715 25.465 820.3
PHAA0 71.9346131879482 73.8339693633881 24.0920375518908 13.799773066508 29.551493114631 0.00692803968637713 0.0731234009203405 1.00529864328237 13.8917637186457 23.9974407798715 8.28067701326406 12.9788065683275 3.82993306844298 12.0204265333608 13.7367732111167 23.4342391317814 91.2863018671149 1.97515934161001 3.51360585702434 75.6303063069734 8.18231924764194 175.28473887398 12.6688938258638 1.30286357016685 0.0188938246672809 14.1987895647334 8.96642565213611 30.8 2.435 28.37 716.7
PHAW6 72.0217767800525 74.3304778151813 28.6186402914538 13.1630256167423 30.637838481419 -0.00502009610825077 0.0492358191733703 1.00537172431543 13.724278492952 23.2875642296017 8.34079612330554 13.3087839599785 3.75661979991825 11.9964931904255 13.6685655064445 23.9448008421938 90.5990610384282 2.18430057956789 3.56571106057047 75.5181088391321 8.10153851213995 173.228484112405 12.5083770850669 1.281990843141 0.0235668715290204 14.1608219593461 9.6450850366474 36.75 10.065 26.68 681.05
PHB09 72.0032196992381 73.7487376982467 26.2281791552261 16.4386966504854 30.8551306378584 0.00772685360614775 0.047320100111102 1.00833931340907 14.4629021236953 23.7598442292961 8.29145295412119 13.66221392704 3.73778491456288 12.5312124675021 13.6884163135788 23.820532668206 91.083934663873 2.23739168985016 3.52566439093279 76.0729485306142 8.199707931745 174.053033408974 12.8143143809281 1.32845054238329 0.0184176022193584 14.3997272650212 9.1726553009698 34.935 8.215 26.72 464.15
PHB47 71.906185067834 73.7136685134865 18.9080400830406 10.1769257206362 30.6167743569849 0.00777028241102782 0.0836379379462945 1.00831981278004 15.5806764519987 23.7644963793829 8.26664309190422 14.4069302277707 3.84660749118697 12.9425246162322 13.6897149882043 24.865157504956 90.5827725670214 2.14529314213395 3.60050092699681 78.2407739572834 8.19975467798404 177.239835609579 12.8574075558984 1.32862564424326 0.0116817496171515 14.5814350102304 10.5693622791161 29.53 7.165 22.365 701.15
PHBA6 68.0137359232701 69.7679363967215 24.0503509843728 16.1529454951468 30.8803337429078 -0.0155545591594499 0.068872934211601 1.01973142370219 13.7283733600053 23.3361302590996 8.34073211246439 12.9578939048017 3.75193242448188 11.9403958146751 13.6691373923613 23.3813601946119 91.245633371439 2.03987551139312 3.56583204145809 74.8308634697654 8.07889790742027 171.490285633637 12.2778053881362 1.29868836304988 0.0234061750762016 14.0510444305707 9.14071696314988 40.085 13.17 26.915 716.65
PHBB3 73.8036266650639 75.8809682608241 26.513805739486 13.5317982526948 30.7059908402672 0.00771671761106325 0.0393554280785329 1.00831185472923 13.7026731998078 23.7562153334661 8.28840885433734 13.6009603807824 3.78101750951968 12.4388188713207 13.6888016828878 24.3463786074417 90.987989891722 2.05242105749593 3.64774789931373 75.9158840581244 8.20065904773499 174.575095297095 12.7297298757854 1.32838166086694 0.0211795926448337 14.5506151226456 8.77150906591933 29.77 5.45 24.315 559.25
PHBW8 72.7270155255025 75.4155089190877 30.6272119403348 12.2018269822415 30.2947563095303 -0.00626281977021718 0.0621464781686511 1.00358285211331 13.7295780561424 24.1363136133647 8.34058331890701 13.6644206316898 3.71702939591839 12.2233999311884 13.6678291441126 24.0310977632721 89.7438214151688 2.02737613669371 3.5663288438414 77.0470146444611 7.98592649735562 174.297344736514 12.862847824352 1.2826563261089 0.0173416185711877 14.2930076591261 8.84709545918291 34.1 9.3 24.8 907.7
PHEG9 71.9073853765064 73.4829564934292 15.8699717746939 11.9023752688145 30.7447639536291 0.00779464776599882 0.0776460332564945 1.00831755481986 14.251117022047 23.7636504538522 8.28789651146294 14.4134482438866 3.72673861298865 13.0463734147255 13.6885684079673 24.3676441478861 90.7880224522355 2.07023993377758 3.58259623906736 77.3753174728173 8.19936646429635 175.957725306731 12.7317491956315 1.32879300954034 0.0147968870147461 14.2027437878494 8.044217567657 37.515 9.3 28.215 588.85
PHEM7 72.4135895830918 74.6099655928762 16.2386897681871 14.7080011271377 30.7674018566514 0.00771762618415371 0.036465772801878 1.00829191777772 13.6500587595484 23.7578314776722 8.27825564558621 13.8520354152363 3.7579670519003 12.6646000968453 13.6889214961302 24.4693414790398 91.1325110689633 2.24640039542115 3.56760544427333 76.0712454246821 8.19999777615975 173.906655295432 12.707141380878 1.32827661382346 0.0186806427737231 14.3666313109311 9.41211084582633 35.07 9.9 25.17 382.6
PHEM9 70.1184122310186 72.1251708431671 20.8698877969358 16.2828519852617 30.7821033617688 0.00776662803102762 0.0646281794515338 1.00833362892574 14.0875087805021 23.7593601501028 8.30362884240315 13.74895799981 3.74366668840711 12.7471038323452 13.6889836604309 24.2978637753372 91.2203215044084 2.12884033692879 3.51281688705093 75.0363342657139 8.19974226335565 173.984314335052 12.327700796044 1.32864791392025 0.0188632023391457 14.1021307600963 8.69448174223881 32.03 7.815 24.215 614.1
PHEW7 72.7261803012787 75.3639581612365 29.810757653597 13.9059790547123 30.1804780281351 0.0101500856064181 0.0676098771028062 0.99832751128694 13.7309614887254 24.2049424811642 8.34035385475527 13.6826072305062 3.72690492219546 12.4143189611355 13.6683194576207 24.239372295928 90.4796854969642 2.02297900608549 3.5665513541507 77.3440231399202 8.0249470538027 174.570216493717 12.8255353213811 1.3103146691045 0.0127120002501183 14.4085507256157 9.34824721582904 34.315 5.435 28.88 647.3
PHFA5 72.4106899757735 74.8588532989468 24.4118896557581 15.6346644668913 30.5721616349413 0.0253707523141552 0.0725148954591716 1.01070860950695 13.7279138700539 23.6934267309888 8.34075944956096 13.1902435413618 3.71649876417853 12.0242161605474 13.6690806431629 23.1326184358895 90.6640016350882 1.96557764209246 3.56619065767196 76.7514655639257 8.19514037602254 174.17081376249 12.6830242119639 1.31066496011753 0.0218063367033624 14.3455568412398 10.2025179233097 28.55 7.05 21.5 582.65
PHG29 70.6749003929071 73.1922804621838 29.2695291594959 14.5546381027805 30.8656276117978 0.000190804121725669 0.0691131424806779 1.00782256459203 13.7869951108881 23.5612230545489 8.33803240947644 13.4332962471567 3.74034038116456 12.3485673547975 13.6323459136433 24.2342839484973 90.8711595913013 2.20267812551619 3.46096395017686 76.1629312213166 8.1466652124955 173.853134258803 12.4938905821844 1.31178316386558 -0.00169305782505468 14.1935985577982 9.42150422278583 36.085 13.95 22.135 651.2
PHG35 74.0420220675703 76.159313032027 28.9561607495468 9.95787085649134 30.8054323764642 0.00649967667652945 0.00437780584723296 1.00780583277942 13.3619636452265 23.9638612354633 8.32974060115531 13.5528488735791 3.82673496002793 12.3000077280005 13.6327008755967 24.2405524426516 90.8693609605396 2.35506003721272 3.6071885510471 76.3978615314304 8.29648905980141 174.579974821475 13.0451693658743 1.31188037864774 0.00653656391759426 14.5981641045051 8.34377305821244 38.815 8.45 30.365 504.3
PHG39 71.4985160074822 73.510361978251 28.0601383019947 10.1208848380557 30.4269957031096 -0.00836220587619238 0.0506623013999691 1.00777760973376 14.2033107644955 24.4065894847543 8.31290230611198 14.0049544594753 3.75329661645298 12.7804284392309 13.6338428150643 25.414299227911 90.870214230245 2.12407091325841 3.54714511215601 77.2227436753545 8.33392402912181 175.480399094195 12.784524087667 1.31228012943636 -0.000469601433845699 14.4228077715965 9.41237932102045 34.065 8.665 25.4 508.2
PHG47 72.7217877721265 74.8027975102003 31.1326185935185 12.0166453421763 30.4258564129596 -0.00414434268353825 0.0399792858688691 1.00777595744581 14.2319023871096 24.2541162887983 8.307639331572 14.0558593623823 3.79461647664811 12.9588589340544 13.6334785683036 25.6043863704613 90.8711872585412 2.05703914051156 3.64097665589972 77.6088690533886 8.23885056857646 175.217727188359 12.7860587593647 1.31183180710713 0.00197846975807654 14.3348109243209 9.30935056927447 33.35 7.35 26 572.9
PHG50 71.6574343050533 73.8450642342114 28.5735219614392 11.8391424367933 30.5538973759166 0.00248312683467175 0.0809978311811831 1.00780496160545 14.0216968539992 24.0738194959692 8.32361734760789 13.9044406056454 3.82937634592708 12.7830090499346 13.6326802154586 25.3146848470363 90.8704186617605 1.93761209902071 3.56415139153239 76.7746371848606 8.26779481958987 174.622621442672 12.686447198883 1.3118532368471 0.0209315989401357 14.2829445437295 9.55766481919902 33.44 7.775 25.665 726.5
PHG71 68.7569318310876 71.2821043433355 25.0024398262255 15.7298980948072 30.7405662758237 0.00396456320769214 0.0719464357501132 0.996207456514386 13.725329099578 23.5583657873909 8.3406572980045 13.0573769629273 3.72812617494486 12.0029300820479 13.6679785294348 23.3179851026724 91.3030090343645 2.05101112813684 3.56558648242882 75.9016756319141 7.92656359403178 172.297099749337 12.2029940686937 1.26087376422221 0.0199356084522417 14.0437389926575 9.78229565739178 28.35 6.58 21.77 547.6
PHG80 73.0158535814387 75.4544525751565 19.8742124545903 9.41396158537427 32.2184410197986 0.00694181118183248 0.0827998493756699 1.00527307279168 14.4607546750599 24.2876926133817 8.28069603620594 13.4861361252947 3.79133678388733 12.3569804072836 13.7356984289359 23.7181380412872 91.2308741986755 2.00433914177144 3.53920192314208 77.8686046658261 8.224204770768 177.383545286084 12.8744359584344 1.35073589332064 0.0167032926547741 14.2416168107665 9.58736531083418 25.56 3.685 21.875 593.65
PHG83 73.2373967341235 75.8032525909963 27.3333257775625 17.2812479334725 30.7304617560742 0.00282433696631661 0.0484800329312134 1.00783639853019 13.3916914758602 23.705910201338 8.34078647120334 12.9968178558926 3.75588175402552 11.8289362454022 13.6321343946438 23.2474946486804 90.8673570253858 1.76597839727657 3.55535973858355 76.4421566331627 8.17069629543644 173.592223141004 12.8174968448976 1.31190460405063 0.00713358161753784 14.3907714071795 10.2789288030552 38.425 12.885 25.54 613.55
PHG84 73.2958740926175 75.385935740035 27.8098103297223 15.3620582374678 30.6866810207013 0.00775649082722271 0.0664393745586609 1.00831923593935 14.2240304118743 23.763513137496 8.27563426795278 13.9815376321432 3.77682548891731 12.7522374815169 13.6884424219801 24.8434235095832 91.1146614090366 1.74981342054108 3.6294227301129 76.4297873757164 8.19898996737741 174.463134972187 12.8586900817276 1.32860968501414 0.012237491659173 14.3340968309893 9.34766581748224 37.6 9.25 28.35 276.1
PHG86 71.5468694020051 73.7095403087934 24.6964595815091 17.0810914152835 30.7607792297652 0.00772009902097667 0.0475066834712269 1.008292526844 13.5149486826941 23.7575345429519 8.28325181083314 13.2537973403813 3.76031571961307 12.1520111923948 13.6887948071668 23.912929427779 90.986703394607 2.11820815660976 3.59633313659298 75.2830467519942 8.20027059870291 172.58413191311 12.7073692865392 1.3286011174875 0.0223599703115095 14.2671143661789 9.99750912249147 33.385 3.315 30.07 530.5
PHGG7 69.596456913416 72.0164605741135 28.4924698516931 11.9647017348517 31.0751740464767 0.0161653021241334 0.125040182729579 1.00781616687322 13.9847825538609 23.5711056685117 8.33526786881018 13.6393580706737 3.73506161106527 12.5227400984075 13.6331539050384 24.5833716721232 90.8718708379212 2.31107261718621 3.4030339395142 75.5885667386966 8.21031966283517 173.551044701261 12.3296008387174 1.31189077898371 0.0090131085406794 14.1400518295399 9.35707607991699 34.6 13.285 21.32 384.15
PHGV6 74.1806875281741 76.6973748022461 24.2345942942508 9.95302023479174 30.511153696306 0.00943586275932954 0.0611641988333833 1.01649207841315 13.8655342546036 23.6553870255842 8.31060313920159 13.5600096405435 3.81044717812344 12.2618551456403 13.7468224567632 24.1368763400218 90.9196400378687 2.24762823034544 3.67354942537218 77.2994918877794 8.31027221758361 176.102873840933 12.9408267676587 1.3223708909179 0.0156416355760614 14.4762435052197 8.50103442838629 31.915 7.585 24.33 635.9
PHH93 72.5291390330508 73.9207337005485 23.2815217420763 9.67644304745807 29.2758122733776 0.00695683413273218 0.0782165215735064 1.00527456836282 13.9867529159623 24.0688621963052 8.28050082746639 14.0338369807901 3.83196544913806 12.9707022983351 13.7376013757408 25.2688998896633 91.4675846638803 1.90461498748231 3.60120062081358 77.1570152984239 8.22635941019731 178.370650445319 12.7866644200297 1.34830080835922 0.012306881631166 14.3777670567717 9.65587860991029 30.065 11.47 18.6 641.75
PHHB4 71.6055655592692 73.466067959625 26.0465818686278 18.4177525394659 30.7542584224799 0.00776839804551871 0.0693309650368676 1.00833981437222 13.587299561742 23.7571801726396 8.30111455616155 12.9197199840077 3.72021671898463 11.6712968442116 13.6899128594891 23.1594562594176 90.7996413764328 1.99223067603571 3.55885274451385 75.5917723420264 8.19934333400925 173.325624524609 12.6503600787132 1.32871354516543 0.0208520902807814 14.3904168253589 10.8017708095214 36.65 1.6 35.05 711.75
PHHB9 72.196285353278 73.8748596503031 23.2452157965468 9.66667089122697 30.4815407837176 0.00950749786625883 0.0670053681335688 1.01464900107404 14.0803856991464 24.2373732484099 8.31048539758399 13.888287150847 3.75119513464494 12.8529243634609 13.7457910430239 24.9358849261809 90.9282302583612 1.8005657076001 3.55955866842038 75.9039817522205 8.25814866490363 175.730730364273 12.576473075805 1.32261083650769 0.0120043036197149 14.2047986160592 8.47000500178698 33.92 6.835 27.085 792.8
PHHH9 71.8055443672511 73.8535247030903 25.6176630449638 11.7764588959217 30.3421917166546 -0.0135178131148975 0.0779851434770839 1.0077848735646 14.154958592494 24.3803394574176 8.3159749028363 14.0274979396937 3.81946940889836 12.91772580631 13.6334210191755 25.6424064945176 90.8714247953941 2.02028554022848 3.6040000231709 77.0731169431331 8.31928574250735 175.129430064783 12.7803697723504 1.31208802375106 0.0138853107233295 14.3165948255657 9.32939920334541 35.435 7.785 27.65 740.95
PHJ31 72.0548423893599 74.293296686526 25.4560617970513 12.8994548545068 30.6094658498411 -0.00489003303241035 0.0516426210025606 1.00792785762865 13.7248492971789 23.4273835874167 8.34078140377772 13.4421369273409 3.76272044443775 12.2248440355774 13.6684551685194 24.208165393798 90.7815505389279 2.17632016194293 3.56574225749382 75.4556729263393 8.15445303119264 173.290533880127 12.5127893718776 1.28336064656688 0.0236986724614625 14.1499328145684 9.11948175426558 32.67 7.565 25.1 218.25
PHJ33 72.2775610373578 74.656657622085 21.6661735768524 11.2123647360282 30.7918363736356 0.00689896788240859 0.0441548070964378 1.00529398690311 14.1573942567959 24.0463527222884 8.28076594568374 13.3171709179061 3.83166565572205 12.2105583212078 13.7363235241551 23.8968559659222 91.2157474380342 2.09762144754145 3.55168196256548 76.3971874310951 8.20604749648268 174.221425702155 12.6883447392632 1.28681601816768 0.0192698322286019 14.2544862969902 9.57775205745742 30.45 9.68 20.765 712.4
PHJ40 71.124223282188 73.2167755090962 24.0711685846743 11.6876571972089 30.5822019702406 0.0094805741306274 0.0655715649189783 1.03282777962331 13.577581209705 23.8074516321789 8.31067072717168 13.1745679407586 3.77121770129915 12.0930577014843 13.7466030800565 23.6631488353762 90.9223724777557 2.25074755990133 3.49678107838865 75.1825003370669 8.24197300328755 174.104057446894 12.5804263704018 1.32244677507118 0.0144356468291661 14.308743730593 8.84575989076073 31.115 5.02 26.1 600
PHJ65 72.7199732958508 75.1850796389604 23.8471971075369 15.658016187165 30.7941923704334 0.00769425441948453 0.0416738964731072 1.008308783636 13.7907482882276 23.7584392071594 8.2891709856384 13.5338225852395 3.76597841138849 12.353775796394 13.6881439217858 23.8959179042404 90.9424497390091 2.15399403570147 3.63717202183871 75.7600530820583 8.20032416481762 173.024048623032 12.6818095763908 1.32836426754836 0.0201647092375851 14.382198307581 9.48125298338517 31.45 10.5 20.95 518.7
PHJ70 72.324633148629 74.5030335062048 24.5495168239029 10.1597723329127 30.7038488221627 -0.0188659760755205 0.0641023940749876 1.00778714496619 13.7630597589527 24.8754547193952 8.33788184546599 12.996484622733 3.8005429943581 11.9906233917387 13.6314136156697 22.851075797979 90.8725756283385 2.1131009184504 3.43825065554848 75.8812553567565 8.21464902167191 173.4863110122 12.3755861195302 1.31178879652635 0.00567768945143348 14.0347439296752 9.45619881804849 27.75 6.565 21.185 783.2
PHJ75 73.5199635522285 76.2704906743426 26.364154062863 16.9449651564494 30.568048924123 0.0095147235299007 0.0658888258394431 1.0296159228526 13.7208501496579 23.333280228558 8.31084874901557 13.2917574030521 3.71253051212381 12.1044141928212 13.7463421159656 23.6671612870781 90.920410812344 2.04490913265046 3.58532141784759 76.7024726683053 8.25140941573095 174.473808788683 12.7927901799815 1.32249000672699 0.0151388263365316 14.3968321445705 11.2018957434373 27.28 9.6 17.685 500.3
PHJ89 70.927473859924 73.2307620954535 26.4889187176607 9.80252277615337 31.0402740063633 0.0105320327788736 0.0475754204390396 1.00782077991755 13.2481993697465 23.8198217944799 8.33313999462845 13.1928507596038 3.77763906178687 12.0912770959632 13.6325359927559 23.6086466216114 90.8708440605733 2.61893964765383 3.54681796179364 75.9655430747472 8.2354702401251 173.438284298137 12.5889486590377 1.31184788874641 0.0140075881737205 14.1956583260795 8.77630681556755 31.88 5.15 26.735 595.95
PHJ90 71.6704885524403 74.0737859755459 28.8507754707795 15.3026285878721 30.5795140617165 0.0169357701632015 0.0731695175222101 1.01697224487356 13.7293571243926 23.9934178525133 8.3407087724343 13.276997239 3.69948432565617 11.864184026682 13.6682771901104 23.1195427238892 89.9104825507746 1.93194454372669 3.56620286099285 76.430058576348 8.04164956569428 174.168538027866 12.7810635481515 1.30557854221595 0.0209826905773711 14.3255281542765 9.74415620209883 31.565 7.985 23.585 606.8
PHJR5 71.6480386682159 73.7633039303933 29.1391277557681 12.924038449797 30.446773524259 0.00134272612698073 0.0565428441018449 1.00288217253094 13.7269913073845 23.7734076457896 8.3405799111282 13.494565535706 3.75805793994309 12.1002776338835 13.6686546725965 24.148240598871 90.396809375539 1.99887159134552 3.56585459918676 75.863319203362 8.07373777026703 174.111447495249 12.6316137883155 1.27572211284037 0.021709253858234 14.2600163681634 9.44199159381347 39.05 10.665 28.385 793.55
PHK05 72.0895170849869 74.5996374900278 23.1972903236396 16.7036109678213 32.4410582409783 0.006910066609315 0.081928263596945 1.00529068431855 13.7301709565811 24.080944504775 8.28078047545086 13.5878927481435 3.8032199806947 12.4433242474407 13.7362988162252 23.6859860351602 91.2481780469745 2.07733838208215 3.54881922827132 76.3294911275641 8.18254434487688 174.958230295716 12.6265390396285 1.30126140398215 0.0174199941236237 14.226543121921 10.0205495074446 31.035 8.765 22.27 444.95
PHK29 72.5919207483602 75.4582263023872 34.2235826698324 13.3295448956603 30.7233071633849 0.00775076067489022 0.0532445139538648 1.00830880231347 14.4724034839147 23.7593252404462 8.30088694257252 13.5291045301207 3.80885199969263 12.4621562318549 13.6887464732691 24.2193101930237 91.036457560002 1.99802304381171 3.58487319908079 77.336611573347 8.19998472411784 175.082450906479 12.5815745207586 1.32829555864989 0.0180315699052977 14.1966026456722 9.71005781171127 32.58 10.1 22.485 721.6
PHK35 71.1831960691622 73.19277725194 23.3679497318183 11.1226666927472 30.5129157020983 0.00948880890000218 0.0662301888100262 1.00894781745213 14.3053177220752 24.0169747087443 8.31063584475622 13.9710113046492 3.77218732149613 12.8411924529166 13.7458792279365 24.7546107634569 90.9253104869104 1.97894800970615 3.54360776087135 75.9112986940211 8.23781843690865 173.88350842405 12.5313297180708 1.32226912765542 0.0128108020787451 14.2016887965164 9.46801037217067 33.215 7.165 26.05 604.2
PHK42 72.4075038065787 74.5295583832448 25.7343304616446 10.1302565279361 30.594341129042 0.00686070458496537 0.0174449085075652 1.00529176826646 13.8673232461705 23.8160926576092 8.28071854538886 13.3849002079698 3.77277886799202 12.2487838579206 13.7357717010408 24.2530002187333 91.2623205067045 2.15766734541701 3.58664301705335 76.4074870962317 8.24831079230593 174.566994633292 12.6898067662351 1.26851095347909 0.0215346984813659 14.2823234621516 8.73650919271392 32.335 11.65 20.685 751.5
PHK46 71.8926973541006 73.8167570595181 25.7543985303837 14.5064226395907 32.4432114155665 0.00697836539355179 0.083420550913952 1.00528514529454 13.534001342102 23.8963538233856 8.28041713075352 13.2401476701771 3.75194702819162 12.3826304331521 13.7369797075563 24.5950124964976 91.5240465022084 1.89180383064664 3.59525820761383 75.7388484191993 8.17718030016786 173.068599993016 12.5341958728919 1.31662520061912 0.0142097546618506 14.192580666707 9.86290784994647 33.63 7.8 25.835 500.9
PHK56 70.4961362665038 73.3490195757415 29.2783473382116 15.7655968585587 30.7465872285317 -0.00515231781684019 0.0960567636188979 1.00782913513879 13.3845907603395 23.7627361995501 8.34060670247869 12.9187076049327 3.71513134098142 11.882466022833 13.6321538506273 23.4600266487985 90.870290352346 2.07344893847454 3.53817457127311 76.1494067069547 8.2497702466463 173.267703774217 12.4292396487517 1.31195615447764 0.00352845159189335 14.1966784969717 10.3649189733027 37.085 7.1 29.98 776.85
PHK74 73.5829177222013 76.1162855291497 24.9754752936888 15.3621343726058 30.521765746601 0.00950652916225374 0.0652564910677355 1.05618413975961 13.2777711146284 23.5840888370665 8.31076174350004 13.1028168697561 3.71024540596869 12.0412694516043 13.7465636884865 23.7935937813068 90.9249560402839 1.7426704568394 3.61672047700125 77.4883360539818 8.22317450639123 175.087451188735 12.8687109434382 1.32237957199068 0.0134717517366723 14.329471009474 10.1676228691635 26.335 7.7 18.63 599.85
PHK76 69.5185493809145 72.3412510339331 22.1629725676808 14.418719801991 30.6595082652729 0.014121327603019 0.0781832162634917 0.997233188777379 13.7293401132139 24.1979902730986 8.34076672023282 13.2708816851719 3.75605413577592 12.2484994195105 13.6682151661365 23.4094951676566 91.3863159997377 2.10896435835832 3.56567072265383 76.569583758345 8.18825210460388 173.671277468217 12.2678202258759 1.29358503042657 0.0187114079641633 14.1166704850218 9.83048165336069 32.78 10.635 22.15 614.6
PHK93 71.3772443378522 73.8661827629163 26.2180625326942 15.8352177326549 30.5248604610195 0.00332705650167495 0.0634952217425518 0.993192150934648 13.7263327527002 23.4360477375558 8.34071270217162 13.2637848052137 3.7167959432551 12.0165513295823 13.6684858900133 23.6492114386877 90.5704767355871 1.99465017623092 3.56595788552472 76.0643695933137 8.07919721434369 172.678121291587 12.5489618624471 1.28724569251991 0.0211891412964442 14.2131217345465 10.0517985768746 28.435 5.935 22.5 518.85
PHKE6 71.8385612353394 73.966188464135 21.756306577812 12.8872473565612 30.6420723365727 0.00779306929953936 0.081874690786208 1.00833022237027 13.9945175433053 23.7621989988389 8.2839734359848 13.9917268918747 3.69204577040622 12.7553426858792 13.6885981987109 24.4257225568804 90.7997995455704 2.02575558953536 3.55366163811091 77.410602624421 8.19902349196246 175.304502280195 12.6926753348053 1.32860123072666 0.0121242562561493 14.3587917226683 8.78166948458624 27.65 9.965 17.68 669.2
PHKM5 71.1540160160578 72.5383380525598 18.7459050705501 14.6347695869813 30.8306783588818 0.00772784390273946 0.0504126288921205 1.00834370110119 13.9761551931197 23.7591422903434 8.28316851113572 13.3856315628284 3.80071677472413 12.280745705407 13.6894943197042 24.2023889592967 91.2310794054507 2.20349397247427 3.4833769122299 75.1542208387163 8.19946780891327 173.104134421352 12.4542835836442 1.32840945096397 0.0185807125442873 14.2118098337958 8.72610171565801 24.75 7.24 17.51 460.85
PHM10 72.0329045077722 74.36573580992 24.8970001361344 15.8539676292769 30.5357579528782 0.00943683980952464 0.0619941642027426 1.00404405505757 13.2955232252677 23.7502682657338 8.31052037084098 13.2270626618578 3.79386069411517 12.0966924999905 13.7468636904588 23.9295711499208 90.9217986872303 2.16184636605049 3.64172115703821 76.6663962259119 8.27603810533143 175.11945026791 12.7227617558284 1.32240466527043 0.0152469585697875 14.3927348634001 9.41527657789097 32.17 9.93 22.23 524
PHM57 71.8928628605868 74.1169852781746 28.8708146486731 13.0907731967811 30.631549683016 -0.00279277680563539 0.0494606295905347 1.001945019295 13.7244779153693 23.0817208288686 8.34077898585327 13.2466401319039 3.74125749987164 11.9392123228302 13.6685192098197 23.9287671144139 90.5334721742884 2.12366358993347 3.56563847741701 75.5009274478031 8.04683944249265 173.179413550685 12.506813597784 1.27768939455043 0.0239350764044347 14.1274101674336 9.53046535910812 34.785 8.53 26.25 540.45
PHM81 73.3287236337554 75.4259013389165 22.0734130701647 10.2154843827581 29.9085916143858 0.002196459215725 0.0740384858049277 1.00136100254777 13.7344623798996 25.4129103540823 8.34040515708039 14.4334185576436 3.79972651327737 13.0959934755061 13.6688278491409 24.9108999975123 90.2454860720649 2.09685658844328 3.56672405763762 77.8250462077956 8.54303559800663 177.490168542778 13.1404715379272 1.32612269144281 0.0139976964077324 14.5804394548212 8.63171783559239 22.55 6.13 16.42 504.3
